ds;city;pres;yhat_pres;yhat_upper_pres;yhat_lower_pres;anomaly_pres;prcp;yhat_prcp;yhat_upper_prcp;yhat_lower_prcp;anomaly_prcp
18.05.2021;Aachen;1013,3;1018,73813;1029,858964;1006,926909;0;5,8;2,198691515;5,467696218;-0,960374074;1
19.05.2021;Aachen;1017,2;1018,502554;1030,886163;1006,927533;0;3;2,129898722;5,4732206;-1,130719795;0
20.05.2021;Aachen;1019,5;1018,000743;1029,269129;1006,492493;0;0;2,228958496;5,510555331;-1,004678278;0
21.05.2021;Aachen;1006,5;1018,254379;1029,262282;1006,230494;0;0;1,69334891;5,066625887;-1,421827907;0
22.05.2021;Aachen;1005;1019,679267;1031,478427;1008,265525;1;4,4;1,821783497;5,013984938;-1,69733494;0
23.05.2021;Aachen;1013,4;1019,17955;1031,031388;1007,286254;0;1,6;2,173808037;5,440925248;-0,965913345;0
24.05.2021;Aachen;1009,8;1017,859065;1028,906935;1006,108676;0;3,6;2,080167164;5,458494509;-1,22845237;0
25.05.2021;Aachen;1013,4;1019,468371;1030,986788;1007,823666;0;8,3;2,315871709;5,809555874;-0,979163989;1
26.05.2021;Aachen;1013,6;1019,057534;1031,653779;1007,648967;0;6,3;2,19136816;5,558502738;-1,271007656;1
27.05.2021;Aachen;1018,4;1018,37799;1029,616806;1007,228547;0;1,8;2,233641958;5,455454667;-0,937548576;0
28.05.2021;Aachen;1023,8;1018,454138;1030,319395;1006,279972;0;0;1,641393116;4,834934328;-1,788189769;0
29.05.2021;Aachen;1025,6;1019,704337;1030,30556;1008,423528;0;0;1,714576881;4,94704717;-1,733646645;0
30.05.2021;Aachen;1026,4;1019,035093;1030,574751;1008,288023;0;0;2,013974341;5,231585783;-1,265172613;0
31.05.2021;Aachen;1022,1;1018,908697;1030,693267;1006,645861;0;0;1,623219064;4,960831416;-1,695220858;0
01.06.2021;Aachen;1017,2;1019,008678;1031,044705;1007,344629;0;0;2,063406339;5,241012658;-1,151260464;0
02.06.2021;Aachen;1014,7;1018,45569;1029,920556;1007,087298;0;0;1,901101669;5,473101614;-1,401707438;0
03.06.2021;Aachen;1019,4;1017,646256;1028,414467;1006,624263;0;2,2;1,912556331;5,191788845;-1,302662906;0
04.06.2021;Aachen;1020,6;1017,605922;1028,063246;1005,676992;0;2;1,297293486;4,517824223;-1,924860419;0
05.06.2021;Aachen;1021;1018,75395;1030,24005;1007,261242;0;2,3;1,355943361;4,691260914;-2,149868333;0
06.06.2021;Aachen;1024;1017,997524;1029,842406;1005,690656;0;0;1,649797743;4,913359114;-1,651914587;0
07.06.2021;Aachen;1023,5;1017,799397;1029,532131;1006,118203;0;0;1,262823819;4,472904409;-1,96411409;0
08.06.2021;Aachen;1023;1017,843369;1028,889938;1006,445278;0;0;1,716264241;5,205271922;-1,650496781;0
09.06.2021;Aachen;1022;1017,251961;1028,170531;1005,455374;0;0;1,575089419;5,068765296;-1,75874153;0
10.06.2021;Aachen;1021,3;1016,419882;1028,590421;1004,909706;0;0;1,616864308;4,894050316;-1,75907584;0
11.06.2021;Aachen;1019,9;1016,372502;1027,375305;1004,555761;0;0;1,040684602;3,986690959;-2,237554567;0
12.06.2021;Aachen;1021,5;1017,5288;1028,864794;1006,684231;0;0;1,146569429;4,305972398;-2,379501509;0
13.06.2021;Aachen;1027;1016,795577;1028,759546;1004,769637;0;0;1,495026363;4,783857969;-1,833347129;0
14.06.2021;Aachen;1021,4;1016,635126;1028,761541;1004,995528;0;0;1,169079443;4,605336301;-2,193270201;0
15.06.2021;Aachen;1019,4;1016,730714;1028,370925;1004,898297;0;0;1,688886769;5,089920678;-1,476463958;0
16.06.2021;Aachen;1014,4;1016,202495;1027,292721;1004,714609;0;0;1,619764195;5,119267274;-1,539041111;0
17.06.2021;Aachen;1010,9;1015,446274;1026,210256;1004,419312;0;0;1,736422647;5,167818283;-1,517658847;0
18.06.2021;Aachen;1012,6;1015,486677;1026,971042;1005,248436;0;0;1,236582101;4,527848924;-2,180538408;0
19.06.2021;Aachen;1013,8;1016,74186;1027,960962;1004,471385;0;1;1,418840194;4,606881097;-1,725379356;0
20.06.2021;Aachen;1008,5;1016,117719;1027,581125;1004,866633;0;5,2;1,842265014;5,22199407;-1,522249023;0
21.06.2021;Aachen;1008,4;1016,075535;1027,782684;1004,270933;0;11,6;1,588451317;4,922162113;-1,566665733;1
22.06.2021;Aachen;1015,3;1016,297455;1028,136688;1004,90434;0;8,2;2,176166183;5,388212633;-0,970400658;1
23.06.2021;Aachen;1020,1;1015,902385;1027,507237;1003,803298;0;1,5;2,169400008;5,489158769;-1,114814117;0
24.06.2021;Aachen;1020,3;1015,284751;1025,968459;1004,104713;0;0;2,341629836;5,697145194;-0,859853526;0
25.06.2021;Aachen;1019;1015,467657;1026,698149;1003,884952;0;0;1,889457508;5,103667344;-1,594848869;0
26.06.2021;Aachen;1018;1016,86759;1027,617078;1004,948324;0;0;2,110500116;5,30419283;-1,126390622;0
27.06.2021;Aachen;1015,1;1016,388628;1027,414251;1005,98801;0;2,9;2,563001886;6,027012519;-0,814368067;0
28.06.2021;Aachen;1013,9;1016,4901;1028,854321;1005,067095;0;0;2,327906335;5,484416262;-1,086995952;0
29.06.2021;Aachen;1012,5;1016,852069;1028,91671;1005,852695;0;7,2;2,923514415;6,451580945;-0,305041412;1
30.06.2021;Aachen;1013,3;1016,591255;1028,869791;1004,867611;0;12;2,91354432;6,121293204;-0,277506371;1
01.07.2021;Aachen;1016,6;1016,099814;1027,568956;1004,92975;0;3,5;3,071399772;6,211293391;-0,356908246;0
02.07.2021;Aachen;1017,9;1016,398535;1028,9272;1005,258;0;0;2,593809229;5,922084343;-0,632120702;0
03.07.2021;Aachen;1015,3;1017,901585;1029,568975;1005,865915;0;0,4;2,778713474;6,133082196;-0,679040158;0
04.07.2021;Aachen;1011,3;1017,510763;1028,709467;1005,989062;0;4,4;3,184870815;6,494889823;-0,320853726;0
05.07.2021;Aachen;1009,2;1017,68321;1029,598368;1006,237318;0;4,1;2,893918912;6,437655984;-0,495221288;0
06.07.2021;Aachen;1007,1;1018,096951;1030,103493;1006,139822;0;1,5;3,425019165;6,675313922;0,335733527;0
07.07.2021;Aachen;1015,2;1017,866875;1029,44136;1006,596072;0;0;3,34289967;6,588713498;0,171860248;1
08.07.2021;Aachen;1020,1;1017,38357;1028,905064;1006,016781;0;3,4;3,422103909;7,138838408;0,196309694;0
09.07.2021;Aachen;1022;1017,666586;1030,195839;1006,035593;0;0;2,860608037;5,983159254;-0,485984969;0
10.07.2021;Aachen;1017,6;1019,129226;1030,424062;1007,104416;0;3,1;2,9576847;6,305841973;-0,215118599;0
11.07.2021;Aachen;1016,6;1018,672856;1029,92191;1006,778753;0;3;3,273483088;6,709282397;0,079894579;0
12.07.2021;Aachen;1011,4;1018,754657;1030,977112;1008,686976;0;0,5;2,891064769;6,357173696;-0,373329101;0
13.07.2021;Aachen;1009,6;1019,053204;1030,162701;1007,778593;0;25,2;3,331021749;6,909113105;-0,1203824;1
14.07.2021;Aachen;1010,6;1018,684467;1030,216611;1007,056987;0;43,8;3,159493293;6,202021582;0,016179662;1
15.07.2021;Aachen;1013,6;1018,040664;1029,563079;1007,000588;0;23,6;3,15238918;6,245817113;-0,361165346;1
16.07.2021;Aachen;1021,7;1018,143517;1029,430509;1006,276462;0;2,5;2,508982751;5,851505088;-0,830262672;0
17.07.2021;Aachen;1024,8;1019,409034;1030,123004;1008,768726;0;0;2,529752122;5,98329491;-0,723164335;0
18.07.2021;Aachen;1023,5;1018,74179;1030,487534;1008,202432;0;0;2,775939708;5,833646488;-0,644138931;0
19.07.2021;Aachen;1021,6;1018,602635;1030,22027;1006,592461;0;0;2,331569932;5,539743407;-0,991499304;0
20.07.2021;Aachen;1021,3;1018,674213;1030,141078;1006,898472;0;0;2,718051923;6,02457763;-0,545380227;0
21.07.2021;Aachen;1022,9;1018,076895;1029,314635;1006,051939;0;0;2,502183944;6,023888896;-0,762636457;0
22.07.2021;Aachen;1022,2;1017,207546;1029,200274;1005,899294;0;0;2,460367444;5,715522353;-0,909306912;0
23.07.2021;Aachen;1017,3;1017,092688;1028,530318;1005,626085;0;0;1,792194184;5,360547379;-1,457255961;0
24.07.2021;Aachen;1009,6;1018,153178;1029,75394;1006,759614;0;5,7;1,798284898;4,983052364;-1,825117393;1
25.07.2021;Aachen;1009;1017,298377;1028,805122;1005,091088;0;0;2,039849581;5,338962553;-1,236310121;0
26.07.2021;Aachen;1010,6;1016,993745;1029,158072;1005,857084;0;1,6;1,600709228;4,805313966;-1,821896278;0
27.07.2021;Aachen;1012,4;1016,926555;1028,611697;1004,953594;0;1,7;2,000440225;5,465950824;-1,416234889;0
28.07.2021;Aachen;1011,3;1016,220784;1028,32582;1004,830386;0;0;1,806785184;5,041682834;-1,395009298;0
29.07.2021;Aachen;1012,4;1015,276699;1027,486217;1004,315305;0;0;1,795483361;5,260227626;-1,323453014;0
30.07.2021;Aachen;1009,4;1015,12361;1026,216038;1003,4934;0;0;1,165338319;4,453985354;-2,32276566;0
31.07.2021;Aachen;1009,2;1016,18446;1027,209179;1004,298615;0;0;1,216073694;4,552491042;-1,986782876;0
01.08.2021;Aachen;1010,9;1015,369916;1026,39473;1004,115943;0;3,4;1,507912248;4,757955213;-1,920813765;0
02.08.2021;Aachen;1014,4;1015,145907;1027,857842;1003,694657;0;3;1,123617647;4,410277552;-2,065403302;0
03.08.2021;Aachen;1013,7;1015,198984;1027,071976;1003,50248;0;10,2;1,58312518;4,776983283;-1,698131207;1
04.08.2021;Aachen;1013,6;1014,652124;1026,489809;1003,585693;0;0;1,451577576;4,897208956;-1,802249214;0
05.08.2021;Aachen;1009,4;1013,903382;1025,39503;1002,54002;0;0;1,50357313;4,694823568;-1,704189945;0
06.08.2021;Aachen;1003,9;1013,978984;1025,402087;1001,800578;0;4,7;0,936788896;3,932657325;-2,325774209;1
07.08.2021;Aachen;1003,6;1015,297954;1026,885065;1004,0208;1;2,8;1,049856677;4,215900926;-2,381905973;0
08.08.2021;Aachen;1009,5;1014,76628;1026,370102;1002,764348;0;0;1,401961168;4,717099889;-1,880372924;0
09.08.2021;Aachen;1016;1014,844537;1026,723099;1003,442348;0;2,9;1,074899371;4,317725044;-2,182976569;0
10.08.2021;Aachen;1017,1;1015,213356;1026,540152;1003,026002;0;0;1,587727201;4,779526641;-1,939642578;0
11.08.2021;Aachen;1019,6;1014,989346;1026,482982;1003,457177;0;0;1,504809168;4,826182824;-1,973361047;0
12.08.2021;Aachen;1019,9;1014,563896;1026,152368;1002,502182;0;0;1,600078157;4,998386453;-1,835480203;0
13.08.2021;Aachen;1021,4;1014,956409;1026,212639;1003,985479;0;0;1,070667888;4,594491497;-2,177509049;0
14.08.2021;Aachen;1021,6;1016,579094;1028,42824;1005,515028;0;0;1,214795653;4,425071103;-2,150423231;0
15.08.2021;Aachen;1015;1016,331286;1028,664012;1004,707503;0;0;1,591364664;4,856949118;-1,766975009;0
16.08.2021;Aachen;1013,6;1016,667235;1027,945411;1004,852302;0;4,2;1,282025067;4,610201355;-2,074901248;0
17.08.2021;Aachen;1018,8;1017,261733;1028,621129;1006,294544;0;3,5;1,805819601;5,042155418;-1,512102184;0
18.08.2021;Aachen;1016,7;1017,226184;1027,54843;1004,660902;0;1,4;1,72722986;4,841783425;-1,469014872;0
19.08.2021;Aachen;1015,3;1016,947539;1028,356432;1005,607742;0;0;1,8204303;5,104965565;-1,334927776;0
20.08.2021;Aachen;1017,2;1017,441653;1029,203453;1005,107641;0;0;1,282912733;4,422017798;-2,305697247;0
21.08.2021;Aachen;1017,6;1019,118173;1030,134013;1006,763008;0;0,8;1,413359122;4,678009312;-1,723640233;0
22.08.2021;Aachen;1016,7;1018,874945;1031,125829;1007,258178;0;10;1,771232214;5,067453551;-1,470048463;1
23.08.2021;Aachen;1022,5;1019,165846;1030,223492;1007,356227;0;0;1,438823351;5,00663668;-1,859993762;0
24.08.2021;Aachen;1026,3;1019,66644;1031,283182;1008,143642;0;0;1,935883699;5,14401606;-1,500114175;0
25.08.2021;Aachen;1023,1;1019,490045;1030,398102;1007,134053;0;0;1,827655166;5,299701728;-1,401698925;0
26.08.2021;Aachen;1016,4;1019,026639;1030,675118;1006,901063;0;0;1,889108433;5,040269888;-1,534822938;0
27.08.2021;Aachen;1018,5;1019,296158;1030,807875;1007,758137;0;2,3;1,318551175;4,790568521;-1,984436169;0
28.08.2021;Aachen;1019,9;1020,713295;1032,245515;1008,760916;0;7,4;1,415484575;4,725401212;-2,080330756;1
29.08.2021;Aachen;1020,1;1020,181797;1031,056277;1008,451603;0;12,2;1,740177982;4,900605374;-1,752104022;1
30.08.2021;Aachen;1020;1020,162164;1031,838729;1008,313222;0;0,9;1,375701338;4,555782873;-2,021372517;0
31.08.2021;Aachen;1024,5;1020,337145;1032,315366;1008,778;0;0;1,842541885;5,099348199;-1,374874572;0
01.09.2021;Aachen;1028,1;1019,827643;1030,998764;1008,465157;0;0;1,706621677;5,048781228;-1,571080089;0
02.09.2021;Aachen;1026,2;1019,03143;1031,043777;1006,580117;0;0;1,743523555;5,201444677;-1,403826402;0
03.09.2021;Aachen;1020,7;1018,976258;1030,245238;1008,102878;0;0;1,152088838;4,416140959;-2,333486823;0
04.09.2021;Aachen;1017,8;1020,084467;1031,613855;1009,585961;0;0;1,23226503;4,643584824;-1,959348691;0
05.09.2021;Aachen;1020,1;1019,267086;1031,400314;1007,003572;0;0;1,544673493;4,743704909;-1,549295101;0
06.09.2021;Aachen;1023,5;1018,99135;1030,609721;1006,712197;0;0;1,172636828;4,657138985;-2,192520546;0
07.09.2021;Aachen;1023,1;1018,946027;1030,618882;1007,758535;0;0;1,636792538;5,022006268;-1,394981722;0
08.09.2021;Aachen;1016,5;1018,257163;1029,399618;1006,041147;0;0;1,503109497;4,811584863;-2,034163937;0
09.09.2021;Aachen;1011,6;1017,326662;1028,97528;1006,309305;0;0;1,547114884;4,696761347;-1,599933983;0
10.09.2021;Aachen;1013,4;1017,185289;1028,574924;1005,258916;0;3,8;0,967494795;3,99967426;-2,323696486;0
11.09.2021;Aachen;1017,3;1018,257191;1029,119924;1006,094971;0;0;1,063946706;4,534471527;-2,223833627;0
12.09.2021;Aachen;1018,9;1017,453949;1029,086235;1005,004155;0;0;1,394294795;4,709462143;-2,165036954;0
13.09.2021;Aachen;1018,5;1017,242067;1028,981407;1005,94019;0;0;1,04390206;4,473153697;-2,180456146;0
14.09.2021;Aachen;1014,2;1017,308315;1028,251126;1005,026112;0;0;1,532916865;4,812255949;-1,654855822;0
15.09.2021;Aachen;1012,1;1016,77551;1027,947306;1004,816316;0;6;1,426759027;4,74318032;-1,807410392;1
16.09.2021;Aachen;1017,3;1016,041181;1027,495645;1003,797951;0;0;1,50035848;4,917639885;-1,831137444;0
17.09.2021;Aachen;1017;1016,130662;1027,85559;1004,283293;0;0;0,951768364;4,204779252;-2,264461744;0
18.09.2021;Aachen;1016,3;1017,46176;1029,611011;1005,885662;0;0;1,080030494;4,471689158;-2,446173035;0
19.09.2021;Aachen;1014,6;1016,938948;1028,159583;1004,943842;0;0;1,444762794;4,778111338;-2,01154155;0
20.09.2021;Aachen;1019,7;1017,021047;1028,812701;1006,102245;0;0;1,128208021;4,673239807;-2,414051606;0
21.09.2021;Aachen;1028,8;1017,386749;1027,988086;1006,550586;1;0;1,649869922;4,930872387;-1,699566593;0
22.09.2021;Aachen;1028,8;1017,150611;1028,669689;1005,493393;1;0;1,574552911;4,913381138;-1,876838858;0
23.09.2021;Aachen;1020,8;1016,701922;1028,136726;1005,38903;0;0;1,676612453;4,960008763;-1,696865567;0
24.09.2021;Aachen;1017,7;1017,058018;1028,099235;1005,475413;0;0;1,153578908;4,328766996;-2,127666772;0
25.09.2021;Aachen;1016,3;1018,629147;1030,586681;1006,552246;0;0;1,304032589;4,546520741;-1,922483955;0
26.09.2021;Aachen;1015,3;1018,312867;1029,674292;1006,750509;0;0;1,687199438;5,067296274;-1,753413869;0
27.09.2021;Aachen;1015,9;1018,5619;1029,556766;1007,02827;0;1,3;1,385006512;4,607545133;-2,253817442;0
28.09.2021;Aachen;1022,1;1019,049827;1030,292904;1007,086954;0;0;1,916723285;5,116814743;-1,315304527;0
29.09.2021;Aachen;1018,3;1018,887207;1030,459405;1007,515491;0;3;1,847004778;5,163576302;-1,636048947;0
30.09.2021;Aachen;1025,8;1018,460568;1031,061293;1006,382473;0;0;1,95014365;5,290261796;-1,474426156;0
01.10.2021;Aachen;1017,3;1018,785789;1030,38952;1007,30535;0;0,7;1,423693985;5,100387492;-1,866281894;0
02.10.2021;Aachen;1009;1020,273013;1032,063546;1008,365947;0;2,4;1,566344552;5,063428403;-1,582014079;0
03.10.2021;Aachen;1000,7;1010,394606;1022,672277;999,0666876;0;10,5;4,161692509;7,352325386;0,83585436;1
04.10.2021;Aachen;1015,5;1019,885258;1032,009177;1008,498525;0;0;1,619386201;5,085981858;-1,524826451;0
05.10.2021;Aachen;1008,5;1020,14307;1031,963222;1007,743222;0;1,7;2,13157509;5,612590061;-1,353244722;0
06.10.2021;Aachen;1015,1;1019,710136;1032,126705;1007,661877;0;4,1;2,039129777;5,537403898;-1,438460955;0
07.10.2021;Aachen;1026,7;1018,979133;1030,801806;1008,261017;0;0;2,116792646;5,460471797;-1,210818311;0
08.10.2021;Aachen;1030,1;1018,97301;1029,001936;1007,27435;1;0;1,56261012;4,909233246;-1,68776144;0
09.10.2021;Aachen;1028,6;1020,109734;1031,837771;1008,917439;0;0;1,675795179;4,995146897;-1,588671151;0
10.10.2021;Aachen;1027,3;1019,296499;1032,500334;1008,019618;0;0;2,016308319;5,320908543;-1,003564849;0
11.10.2021;Aachen;1027,3;1018,997353;1031,309776;1006,810175;0;0;1,666896449;4,86921939;-1,76127903;0
12.10.2021;Aachen;1022,7;1018,898618;1030,16657;1006,647777;0;4,8;2,147716134;5,480261095;-1,320523136;0
13.10.2021;Aachen;1026,1;1018,124698;1028,665301;1005,987028;0;0;2,024357572;5,201368171;-1,239516251;0
14.10.2021;Aachen;1025,6;1017,076726;1029,467502;1005,873954;0;0;2,072076866;5,730631297;-1,356930025;0
15.10.2021;Aachen;1019,6;1016,785586;1028,514247;1004,381409;0;0;1,489399763;4,668891548;-2,025148745;0
16.10.2021;Aachen;1022,6;1017,676461;1029,284895;1006,094686;0;0;1,57597505;5,025499429;-1,635621784;0
17.10.2021;Aachen;1021,2;1016,66286;1028,485784;1005,46628;0;0;1,892147512;4,813625229;-1,3309885;0
18.10.2021;Aachen;1022,4;1016,214087;1027,998349;1004,952434;0;0;1,520990133;5,055985938;-2,015096266;0
19.10.2021;Aachen;1018,4;1016,020529;1027,626855;1004,79838;0;2,6;1,982922043;5,152827694;-1,355327842;0
20.10.2021;Aachen;1007,6;1015,20936;1026,829719;1002,654538;0;1,2;1,843728749;5,217350088;-1,276323991;0
21.10.2021;Aachen;1002,5;1014,183122;1025,568683;1002,861254;1;13,4;1,878792245;5,327854359;-1,376694006;1
22.10.2021;Aachen;1018,7;1013,972709;1025,50794;1002,205712;0;0;1,286694221;4,659766131;-1,931954849;0
23.10.2021;Aachen;1027,1;1015,001913;1027,106409;1004,442525;0;0;1,367070552;4,543719132;-1,953406293;0
24.10.2021;Aachen;1024,4;1014,181491;1025,428079;1003,451348;0;0;1,680186931;5,094155731;-1,737856425;0
25.10.2021;Aachen;1019,5;1013,976697;1024,92379;1003,201029;0;0;1,308975228;4,720979302;-2,173127733;0
26.10.2021;Aachen;1021,3;1014,072672;1026,039482;1004,239753;0;0;1,773656997;5,351715568;-1,608977181;0
27.10.2021;Aachen;1023,6;1013,590283;1025,041352;1001,080056;0;0;1,639770479;4,851429357;-1,726656853;0
28.10.2021;Aachen;1017,5;1012,924852;1024,38114;1001,670572;0;0;1,682408547;5,013840213;-1,662467942;0
29.10.2021;Aachen;1008,8;1013,099326;1024,468846;1001,795915;0;0;1,099830603;4,367126199;-2,056183986;0
30.10.2021;Aachen;1004;1014,508556;1026,062043;1002,675626;0;3,7;1,190524722;4,420541301;-2,041753956;0
31.10.2021;Aachen;1003;1014,074945;1025,619926;1001,764719;0;4,4;1,515197946;4,710755045;-1,582075176;0
01.11.2021;Aachen;1000,6;1014,254829;1026,354245;1001,589233;1;0,2;1,15641753;4,519548713;-2,004229266;0
02.11.2021;Aachen;1000,7;1014,724529;1025,888813;1002,949935;1;3;1,634045832;4,956060854;-1,706989397;0
03.11.2021;Aachen;1001,5;1014,59641;1025,827494;1002,620976;1;3,9;1,513276704;4,754781237;-1,806280545;0
04.11.2021;Aachen;1007,7;1014,257814;1025,645634;1002,992875;0;1,1;1,56888222;4,771737557;-1,416502752;0
05.11.2021;Aachen;1022,8;1014,724411;1026,544682;1003,689967;0;0;0,998832545;4,492957371;-2,388978016;0
06.11.2021;Aachen;1027,9;1016,405109;1027,871849;1005,552252;1;0;1,102166688;4,520477135;-2,1262242;0
07.11.2021;Aachen;1019,2;1016,196477;1028,324201;1004,236294;0;0,6;1,438583598;4,725529126;-1,800178206;0
08.11.2021;Aachen;1023,7;1016,550611;1027,81494;1003,852381;0;0;1,090492796;4,352944032;-2,301538926;0
09.11.2021;Aachen;1026,9;1017,140822;1028,86116;1005,766666;0;0;1,577650584;5,13721109;-1,74308848;0
10.11.2021;Aachen;1025,4;1017,077753;1028,481622;1005,691599;0;0;1,465197889;4,861519562;-1,841052959;0
11.11.2021;Aachen;1025,1;1016,748331;1028,051255;1005,707827;0;0;1,527906899;4,791100262;-1,770354077;0
12.11.2021;Aachen;1018,5;1017,169119;1029,127011;1006,490254;0;0;0,963799279;4,293676495;-2,432163971;0
13.11.2021;Aachen;1012,9;1018,751177;1029,591167;1007,516225;0;4;1,072013783;4,365474757;-2,158307869;0
14.11.2021;Aachen;1021,4;1018,394414;1029,638841;1006,530912;0;0;1,412392797;4,668925525;-1,719382453;0
15.11.2021;Aachen;1025,6;1018,55536;1030,038608;1006,961279;0;0;1,067527133;4,425090163;-2,178897578;0
16.11.2021;Aachen;1023,4;1018,912721;1029,529071;1006,558584;0;0;1,557385288;4,80210397;-1,721471944;0
17.11.2021;Aachen;1023;1018,58335;1030,598161;1007,076316;0;0;1,447343391;4,856187149;-1,88261171;0
18.11.2021;Aachen;1029,7;1017,961036;1029,915857;1006,153307;0;0;1,512423249;4,891005264;-1,845632776;0
19.11.2021;Aachen;1030,8;1018,069666;1030,915178;1007,05011;0;0;0,950901492;4,23681402;-2,460457402;0
20.11.2021;Aachen;1025,6;1019,327912;1030,746926;1007,737766;0;0;1,062167903;4,158237426;-2,256777613;0
21.11.2021;Aachen;1014,5;1018,64338;1030,515587;1007,570842;0;1,6;1,406302716;4,925770089;-1,891058415;0
22.11.2021;Aachen;1025,1;1018,480191;1029,482715;1006,762831;0;0;1,066112474;4,280923144;-2,126464385;0
23.11.2021;Aachen;1030,7;1018,524363;1030,462505;1006,757833;1;0;1,561750921;5,029515337;-1,808136172;0
24.11.2021;Aachen;1022,9;1017,899598;1028,938125;1006,079051;0;0;1,458741384;4,461892566;-1,796167685;0
25.11.2021;Aachen;1012,7;1017,005913;1028,492485;1006,078668;0;0;1,532208292;4,986270782;-1,700391275;0
26.11.2021;Aachen;998,3;1016,872676;1028,541584;1006,587316;1;2,4;0,980481021;4,218733784;-1,943014988;0
27.11.2021;Aachen;989,7;1017,923161;1029,307337;1006,532842;1;2,8;1,102948329;4,268449582;-2,245725445;0
28.11.2021;Aachen;998,3;1017,068618;1028,850939;1004,49803;1;0,4;1,45963329;4,732907046;-1,814770396;0
29.11.2021;Aachen;1009,3;1016,77579;1027,965842;1005,590988;0;1,2;1,133228415;4,421805693;-2,249129002;0
30.11.2021;Aachen;1010,1;1016,732251;1028,817059;1005,217936;0;11,9;1,643717473;5,075475196;-1,695040989;1
01.12.2021;Aachen;997,7;1016,062196;1027,76979;1003,253396;1;11,2;1,556400492;4,776537621;-1,804257503;1
02.12.2021;Aachen;1004,2;1015,165092;1026,855263;1004,358876;1;2,4;1,646129521;4,811960943;-1,879811213;0
03.12.2021;Aachen;1009,7;1015,068756;1026,288782;1003,521785;0;0,3;1,110918286;4,232943253;-2,314550199;0
04.12.2021;Aachen;997,8;1016,193993;1028,308083;1005,233357;1;7;1,249803836;4,524147464;-2,148945354;1
05.12.2021;Aachen;1002,9;1015,448758;1026,659855;1003,899882;1;0,7;1,62242996;5,001858593;-1,914801363;0
06.12.2021;Aachen;1012,3;1015,295787;1027,282597;1003,530691;0;2,6;1,311091827;4,714102144;-1,825515475;0
07.12.2021;Aachen;1006,4;1015,418072;1026,901375;1003,580731;0;2,7;1,835368133;5,174355286;-1,231387494;0
08.12.2021;Aachen;998,2;1014,934789;1026,960364;1003,574759;1;1,4;1,760156984;4,961685788;-1,722526995;0
09.12.2021;Aachen;1004,5;1014,240104;1025,547917;1003,256522;0;0,4;1,859922791;5,279635833;-1,441105454;0
10.12.2021;Aachen;995,1;1014,356405;1026,245481;1003,01921;1;4,4;1,332317034;4,707452573;-2,135760159;0
11.12.2021;Aachen;1015,3;1015,699093;1027,185943;1004,334622;0;0,3;1,476050697;4,596930641;-1,819148515;0
12.12.2021;Aachen;1023,6;1015,170892;1027,325379;1003,882095;0;5,1;1,850487836;5,144148764;-1,408577822;0
13.12.2021;Aachen;1027,9;1015,229618;1026,299695;1003,222588;1;0;1,53769948;4,971833733;-1,946432309;0
14.12.2021;Aachen;1028,9;1015,553782;1026,125154;1004,010089;1;0;2,057103867;5,125573279;-1,354876672;0
15.12.2021;Aachen;1032,3;1015,258625;1026,078751;1002,8371;1;0;1,973509004;5,239859674;-1,408331403;0
16.12.2021;Aachen;1037,7;1014,735017;1026,747174;1002,940775;1;0;2,061364649;5,273760754;-1,101715988;0
17.12.2021;Aachen;1040;1014,998789;1027,133584;1003,084849;1;0;1,518289507;4,798641404;-1,800567648;0
18.12.2021;Aachen;1039;1016,467471;1028,700476;1004,804106;1;0;1,64323566;4,999004318;-1,96071315;0
19.12.2021;Aachen;1032,9;1016,042725;1027,369255;1004,506104;1;0;1,995790984;5,308135568;-1,49757231;0
20.12.2021;Aachen;1028,2;1016,182081;1027,507467;1004,282291;1;0;1,658327352;4,733337199;-1,660548886;0
21.12.2021;Aachen;1026,7;1016,564515;1027,468541;1004,5701;0;0;2,150636342;5,273940678;-1,137468643;0
22.12.2021;Aachen;1024,3;1016,30644;1028,128232;1005,039994;0;0;2,037965379;5,325788032;-1,191799996;0
23.12.2021;Aachen;1012,9;1015,800536;1026,870266;1003,506785;0;0,3;2,095261519;5,497467121;-1,073638226;0
24.12.2021;Aachen;1006,7;1016,068968;1027,215846;1004,517823;0;0,5;1,520785738;4,634343837;-2,083460417;0
25.12.2021;Aachen;1006;1016,59883;1027,495637;1004,436028;0;8,1;2,739486698;6,224470448;-0,57184234;1
26.12.2021;Aachen;1005,7;1017,615238;1028,603671;1005,012038;0;1,2;1,111816459;4,415811128;-2,302908728;0
27.12.2021;Aachen;1000;1017,194055;1029,08322;1005,805615;1;1,8;1,566927568;4,884263543;-1,668341419;0
28.12.2021;Aachen;994,9;1017,544251;1029,30158;1005,581018;1;7,3;2,030088211;5,197227843;-1,095131733;1
29.12.2021;Aachen;1007,1;1017,253339;1028,557696;1005,986681;0;5,8;1,890356036;5,329680371;-1,216499357;1
30.12.2021;Aachen;1016,6;1016,717359;1028,632044;1005,538175;0;0,2;1,923249101;5,147278797;-1,370793998;0
31.12.2021;Aachen;1020,5;1016,961587;1028,579615;1005,427014;0;0;1,327556552;4,483679695;-2,042147503;0
01.01.2022;Aachen;1023,9;1019,793945;1031,791459;1008,332863;0;0;0,645001244;3,991057597;-2,490720129;0
02.01.2022;Aachen;1015,5;1017,95526;1029,201283;1005,461189;0;2,5;1,710747337;5,224015968;-1,525031954;0
